10,Jul,2013,23:53:34,673,
10,Jul,2013,23:53:38,689,
10,Jul,2013,23:54:03,674,
10,Jul,2013,23:54:40,674,
10,Jul,2013,23:55:04,672,
10,Jul,2013,23:55:40,674,
10,Jul,2013,23:56:04,667,
10,Jul,2013,23:56:41,673,
10,Jul,2013,23:57:03,672,
10,Jul,2013,23:57:41,686,
10,Jul,2013,23:58:03,666,
10,Jul,2013,23:58:40,675,
10,Jul,2013,23:59:04,687,
10,Jul,2013,23:59:40,658,
11,Jul,2013,00:00:04,651,
11,Jul,2013,00:00:41,655,
11,Jul,2013,00:01:04,652,
11,Jul,2013,00:01:40,677,
11,Jul,2013,00:02:04,652,
11,Jul,2013,00:02:40,648,
11,Jul,2013,00:03:04,647,
11,Jul,2013,00:03:40,666,
11,Jul,2013,00:04:04,646,
11,Jul,2013,00:04:41,657,
11,Jul,2013,00:05:04,647,
11,Jul,2013,00:07:20,651,
11,Jul,2013,00:07:30,658,
11,Jul,2013,00:07:57,641,
11,Jul,2013,00:08:03,639,
11,Jul,2013,00:08:06,639,
11,Jul,2013,00:08:40,639,
11,Jul,2013,00:09:03,636,
11,Jul,2013,00:09:40,633,
11,Jul,2013,00:10:03,637,
11,Jul,2013,00:10:40,643,
11,Jul,2013,00:11:03,645,
11,Jul,2013,00:11:40,646,
11,Jul,2013,00:12:04,648,
11,Jul,2013,00:12:40,662,
11,Jul,2013,00:13:03,665,
11,Jul,2013,00:13:40,670,
11,Jul,2013,00:14:04,674,
11,Jul,2013,00:14:40,0,
11,Jul,2013,00:15:04,0,
11,Jul,2013,00:15:40,1031,
11,Jul,2013,00:16:04,722,
11,Jul,2013,00:16:40,667,
11,Jul,2013,00:17:03,658,
11,Jul,2013,00:17:40,642,
11,Jul,2013,00:18:04,639,
11,Jul,2013,00:18:40,634,
11,Jul,2013,00:19:04,631,
11,Jul,2013,00:19:40,629,
11,Jul,2013,00:20:04,631,
11,Jul,2013,00:20:40,626,
11,Jul,2013,00:21:03,624,
11,Jul,2013,00:22:55,627,
11,Jul,2013,00:23:05,625,
11,Jul,2013,00:23:15,626,
11,Jul,2013,00:23:24,0,
11,Jul,2013,00:23:31,0,
11,Jul,2013,00:23:35,0,
11,Jul,2013,00:23:36,0,
11,Jul,2013,00:23:41,0,
11,Jul,2013,00:23:51,0,
11,Jul,2013,00:24:00,0,
11,Jul,2013,00:24:03,3,
11,Jul,2013,00:24:12,755,
11,Jul,2013,00:24:13,789,
11,Jul,2013,00:24:40,658,
11,Jul,2013,00:25:03,627,
11,Jul,2013,00:25:40,619,
11,Jul,2013,00:26:04,617,
11,Jul,2013,00:26:40,615,
11,Jul,2013,00:27:03,607,
11,Jul,2013,00:27:39,612,
11,Jul,2013,00:28:03,626,
11,Jul,2013,00:28:40,614,
11,Jul,2013,00:29:04,608,
11,Jul,2013,00:29:40,606,
11,Jul,2013,00:30:03,607,
11,Jul,2013,00:30:40,617,
11,Jul,2013,00:31:03,609,
11,Jul,2013,00:31:40,604,
11,Jul,2013,00:32:04,604,
11,Jul,2013,00:32:40,602,
11,Jul,2013,00:33:03,603,
11,Jul,2013,00:33:40,602,
11,Jul,2013,00:34:04,601,
11,Jul,2013,00:34:40,604,
11,Jul,2013,00:35:04,596,
11,Jul,2013,00:35:40,597,
11,Jul,2013,00:36:04,598,
11,Jul,2013,00:36:40,595,
11,Jul,2013,00:37:03,591,
11,Jul,2013,00:37:39,598,
11,Jul,2013,00:38:04,594,
11,Jul,2013,00:38:40,599,
11,Jul,2013,00:39:03,590,
11,Jul,2013,00:39:40,601,
11,Jul,2013,00:40:04,609,
11,Jul,2013,00:40:40,612,
11,Jul,2013,00:41:04,615,
11,Jul,2013,00:41:41,620,
11,Jul,2013,00:42:03,622,
11,Jul,2013,00:42:40,626,
11,Jul,2013,00:43:03,627,
11,Jul,2013,00:43:40,630,
11,Jul,2013,00:44:04,631,
11,Jul,2013,00:44:41,634,
11,Jul,2013,00:45:04,635,
11,Jul,2013,00:45:41,636,
11,Jul,2013,00:46:04,636,
11,Jul,2013,00:46:41,637,
11,Jul,2013,00:47:04,638,
11,Jul,2013,00:47:41,638,
11,Jul,2013,00:48:04,639,
11,Jul,2013,00:48:40,641,
11,Jul,2013,00:49:04,641,
11,Jul,2013,00:49:40,641,
11,Jul,2013,00:50:04,641,
